841,20,1,1,01:38.1,98109
881,813,16,21,01:44.6,104639
881,813,17,21,01:45.1,105139
881,813,18,21,01:45.0,105028
881,813,19,21,01:44.7,104709
881,813,20,20,01:44.5,104456
881,813,21,18,01:44.5,104499
881,813,22,18,01:44.4,104353
881,813,23,17,01:44.6,104602
881,813,24,16,01:45.2,105177
881,813,25,16,01:44.8,104799
881,813,26,16,01:44.7,104740
881,813,27,16,01:45.1,105149
881,813,28,16,01:44.8,104812
881,813,29,16,01:44.9,104946
881,813,30,15,01:45.9,105906
881,813,31,15,01:47.2,107205
881,813,32,15,01:47.8,107832
881,813,33,16,02:02.2,122227
881,813,34,16,01:43.5,103465
881,813,35,16,01:43.8,103814
881,813,36,16,01:43.5,103524
881,813,37,16,01:45.2,105162
881,813,38,16,01:44.1,104108
881,813,39,16,01:44.0,104022
881,813,40,16,01:44.0,104020
881,813,41,16,01:45.7,105749
881,813,42,16,01:43.6,103612
881,813,43,15,01:43.9,103919
881,813,44,15,01:46.0,105953
881,813,45,15,01:44.4,104403
881,821,1,16,02:13.0,133007
881,821,2,15,02:02.3,122318
881,821,3,15,02:00.7,120712
881,821,4,14,01:59.7,119658
881,821,5,14,02:00.3,120334
881,821,6,10,01:59.0,119033
881,821,7,9,02:01.6,121612
881,821,8,13,02:15.9,135869
881,821,9,13,01:48.5,108511
881,821,10,13,01:46.7,106682
881,821,11,13,01:45.7,105695
881,821,12,13,01:45.2,105231
881,821,13,12,01:44.9,104901
881,821,14,12,01:44.1,104093
881,821,15,14,01:47.4,107430
881,821,16,14,01:44.8,104795
881,821,17,14,01:45.1,105142
881,821,18,14,01:45.0,104970
881,821,19,14,01:44.6,104573
881,821,20,13,01:45.2,105156
881,821,21,12,01:45.2,105152
881,821,22,12,01:48.7,108691
881,821,23,12,02:02.1,122150
881,821,24,12,01:42.5,102513
881,821,25,12,01:42.4,102367
881,821,26,12,01:42.8,102774
881,821,27,12,01:43.5,103504
881,821,28,12,01:43.1,103056
881,821,29,12,01:43.6,103603
881,821,30,12,01:43.9,103879
881,821,31,12,01:44.8,104801
881,821,32,12,01:44.7,104732
881,821,33,11,01:44.2,104197
881,821,34,11,01:44.8,104775
881,821,35,11,01:45.6,105575
881,821,36,11,01:49.9,109881
881,821,37,13,02:01.6,121594
881,821,38,13,01:42.0,102019
881,821,39,13,01:41.1,101110
881,821,40,13,01:41.9,101873
881,821,41,12,01:41.4,101403
881,821,42,12,01:41.6,101565
881,821,43,12,01:41.6,101557
881,821,44,10,01:41.7,101730
881,821,45,10,01:43.2,103150
881,821,46,10,01:43.7,103651
881,821,47,10,01:44.5,104527
881,821,48,10,01:46.3,106289
881,821,49,10,01:44.9,104868
881,821,50,10,01:44.3,104253
881,821,51,12,01:48.3,108274
881,821,52,13,01:58.5,118531
881,821,53,13,01:41.4,101415
881,821,54,12,01:40.9,100929
881,821,55,12,01:41.1,101084
881,819,1,17,02:13.9,133869
881,819,2,17,02:02.7,122729
881,819,3,17,02:01.7,121676
881,819,4,17,02:01.5,121517
881,819,5,17,02:01.1,121085
881,819,6,15,02:00.0,119960
881,819,7,11,02:03.3,123336
881,819,8,21,02:33.3,153314
881,819,9,21,01:48.9,108885
881,819,10,21,01:47.3,107328
881,819,11,21,01:46.8,106837
881,819,12,21,01:46.5,106543
881,819,13,21,01:46.0,106017
881,819,14,20,01:45.9,105923
881,819,15,20,01:45.8,105843
881,819,16,20,01:45.8,105796
881,819,17,20,01:45.6,105587
881,819,18,19,01:45.9,105926
881,819,19,17,01:46.9,106892
881,819,20,17,01:50.0,110031
881,819,21,20,02:07.3,127294
881,819,22,20,01:44.9,104924
881,819,23,19,01:44.3,104332
881,819,24,19,01:44.2,104242
881,819,25,19,01:44.5,104479
881,819,26,19,01:48.6,108553
881,819,27,19,01:45.2,105236
881,819,28,19,01:45.3,105276
881,819,29,18,01:48.1,108104
881,819,30,18,01:47.0,106964
881,819,31,17,01:46.6,106601
881,819,32,17,01:50.4,110395
881,819,33,18,02:03.3,123273
881,819,34,18,01:45.6,105640
881,819,35,18,01:44.5,104450
881,819,36,18,01:43.8,103771
881,819,37,18,01:43.8,103794
881,819,38,18,01:43.7,103714
881,819,39,18,01:43.8,103767
881,819,40,18,01:44.0,103966
881,819,41,18,01:44.3,104317
881,819,42,17,01:44.5,104529
881,819,43,17,01:48.7,108734
881,819,44,17,02:02.6,122573
881,819,45,17,01:43.4,103427
881,819,46,16,01:44.4,104357
881,819,47,16,01:43.2,103214
881,819,48,16,01:43.2,103227
881,819,49,16,01:43.3,103267
881,819,50,16,01:43.1,103134
881,819,51,16,01:42.9,102942
881,819,52,15,01:43.4,103362
881,819,53,15,01:43.0,103024
881,819,54,14,01:48.3,108256
881,819,55,14,01:43.1,103138
881,818,1,18,02:14.8,134774
881,818,2,16,02:01.7,121658
881,818,3,16,01:59.9,119935
881,818,4,16,02:00.8,120814
881,818,5,15,02:00.1,120056
881,818,6,11,01:58.9,118883
881,818,7,10,02:02.2,122248
881,818,8,20,02:35.9,155906
881,818,9,20,01:48.1,108089
881,818,10,20,01:46.3,106335
881,818,11,20,01:46.1,106061
881,818,12,20,01:46.1,106090
881,818,13,18,01:45.2,105200
881,818,14,18,01:45.3,105322
881,818,15,18,01:45.5,105464
881,818,16,18,01:46.0,106032
881,818,17,17,01:45.0,105003
881,818,18,16,01:45.5,105511
881,818,19,16,01:44.9,104945
881,818,20,16,01:44.6,104601
881,818,21,15,01:44.6,104559
881,818,22,15,01:44.1,104135
881,818,23,13,01:46.2,106188
881,818,24,13,01:44.4,104396
881,818,25,13,01:44.8,104772
881,818,26,14,01:48.4,108442
881,818,27,15,02:00.4,120403
881,818,28,14,01:42.6,102560
881,818,29,14,01:42.8,102758
881,818,30,14,01:42.6,102586
881,818,31,14,01:43.1,103095
881,818,32,14,01:42.8,102771
881,818,33,14,01:42.7,102690
881,818,34,13,01:43.0,102955
881,818,35,13,01:42.2,102223
881,818,36,12,01:42.4,102379
881,818,37,11,01:42.1,102126
881,818,38,11,01:42.0,101965
881,818,39,11,01:42.0,102036
881,818,40,11,01:42.2,102242
881,818,41,10,01:42.5,102511
881,818,42,10,01:42.7,102682
881,818,43,10,01:45.9,105904
881,818,44,13,01:57.9,117928
881,818,45,13,01:40.5,100492
881,818,46,12,01:41.7,101742
881,818,47,12,01:42.2,102225
881,818,48,11,01:44.1,104116
881,818,49,11,01:41.9,101942
881,818,50,11,01:43.3,103301
881,818,51,10,01:42.0,102040
881,818,52,10,01:42.7,102727
881,818,53,10,01:41.7,101721
881,818,54,10,01:41.7,101709
881,818,55,10,01:43.2,103209
881,818,56,10,01:41.3,101348
881,823,1,19,02:14.8,134824
881,823,2,18,02:02.8,122752
881,823,3,18,02:01.9,121871
881,823,4,18,02:02.1,122061
881,823,5,18,02:00.7,120684
881,823,6,17,02:04.4,124444
881,823,7,16,02:14.7,134676
881,823,8,14,01:53.0,112995
881,823,9,16,01:51.7,111690
881,823,10,17,01:49.9,109917
881,823,11,17,01:47.9,107886
881,823,12,17,01:47.8,107761
881,823,13,16,01:47.2,107172
881,823,14,16,01:46.9,106900
881,823,15,16,01:46.6,106581
881,823,16,16,01:46.7,106675
881,823,17,16,01:46.9,106891
881,823,18,17,01:51.0,110975
881,823,19,20,02:03.9,123923
881,823,20,19,01:45.3,105346
881,823,21,17,01:45.1,105087
881,823,22,17,01:45.2,105189
881,823,23,16,01:45.4,105399
881,823,24,17,01:46.2,106219
881,823,25,17,01:46.5,106510
881,823,26,17,01:45.9,105906
881,823,27,17,01:46.0,106034
881,823,28,17,01:49.6,109614
881,823,29,19,02:06.5,126535
881,823,30,19,01:45.7,105674
881,823,31,19,01:47.7,107660
881,823,32,18,01:45.0,105049
881,823,33,17,01:44.8,104812
881,823,34,17,01:44.6,104638
881,823,35,17,01:44.4,104351
881,823,36,17,01:45.5,105455
881,823,37,17,01:45.5,105504
881,823,38,17,01:47.8,107771
881,823,39,17,01:45.6,105550
881,823,40,17,01:46.2,106217
881,823,41,17,01:46.6,106647
881,823,42,18,01:51.7,111710
881,823,43,18,02:03.1,123085
881,823,44,18,01:43.2,103157
881,823,45,18,01:43.3,103338
881,823,46,17,01:43.6,103623
881,823,47,17,01:44.4,104380
881,823,48,17,01:43.7,103705
881,823,49,17,01:43.3,103258
881,823,50,17,01:43.5,103452
881,823,51,17,01:44.8,104841
881,823,52,16,01:45.7,105741
881,823,53,16,01:45.2,105180
881,823,54,15,01:45.3,105291
881,823,55,15,01:45.7,105748
881,824,1,20,02:16.0,135979
881,824,2,19,02:02.9,122876
881,824,3,19,02:01.9,121888
881,824,4,19,02:01.8,121771
881,824,5,19,02:01.4,121397
881,824,6,18,02:04.1,124092
881,824,7,18,02:17.5,137494
881,824,8,16,01:51.6,111561
881,824,9,17,01:51.0,110985
881,824,10,18,01:49.0,108956
881,824,11,18,01:47.4,107369
881,824,12,18,01:47.6,107622
881,824,13,17,01:47.2,107201
881,824,14,17,01:47.1,107119
881,824,15,17,01:46.3,106348
881,824,16,17,01:46.7,106744
881,824,17,18,01:50.7,110660
881,824,18,20,02:03.2,123163
881,824,19,19,01:44.6,104578
881,824,20,18,01:44.5,104481
881,824,21,16,01:44.9,104915
881,824,22,16,01:44.5,104547
881,824,23,15,01:44.2,104239
881,824,24,15,01:44.5,104530
881,824,25,15,01:44.7,104731
881,824,26,15,01:45.0,104966
881,824,27,14,01:45.6,105565
881,824,28,15,01:46.7,106680
881,824,29,15,01:49.3,109341
881,824,30,16,02:02.1,122109
881,824,31,16,01:48.8,108781
881,824,32,16,01:45.0,104974
881,824,33,15,01:44.5,104538
881,824,34,15,01:44.2,104159
881,824,35,15,01:43.7,103705
881,824,36,15,01:43.6,103606
881,824,37,15,01:43.6,103561
881,824,38,15,01:44.2,104209
881,824,39,15,01:44.1,104138
881,824,40,15,01:44.2,104159
881,824,41,15,01:44.7,104650
881,824,42,15,01:46.4,106380
881,824,43,16,01:47.7,107673
881,824,44,16,02:01.7,121746
881,824,45,16,01:42.9,102944
881,824,46,15,01:43.1,103135
881,824,47,15,01:42.4,102423
881,824,48,15,01:42.6,102643
881,824,49,15,01:42.9,102919
881,824,50,15,01:43.1,103106
881,824,51,15,01:43.0,102977
881,824,52,14,01:44.7,104720
881,824,53,14,01:44.2,104196
881,824,54,13,01:43.0,102953
881,824,55,13,01:42.9,102926
881,820,1,21,02:16.6,136626
881,820,2,20,02:03.3,123326
881,820,3,21,02:04.4,124426
881,820,4,21,02:01.7,121714
881,820,5,21,02:01.6,121581
881,820,6,21,02:05.4,125444
881,820,7,21,02:21.4,141445
881,820,8,19,01:52.4,112356
881,820,9,19,01:50.1,110126
881,820,10,19,01:48.8,108832
881,820,11,19,01:47.7,107731
881,820,12,19,01:47.2,107198
