841,20,1,1,01:38.1,98109
1058,853,28,17,01:11.7,71708
1058,853,29,17,01:11.4,71417
1058,853,30,17,01:11.6,71611
1058,853,31,17,01:11.5,71479
1058,853,32,17,01:12.6,72583
1058,853,33,17,01:12.2,72220
1058,853,34,16,01:11.3,71297
1058,853,35,16,01:11.3,71324
1058,853,36,16,01:11.3,71258
1058,853,37,16,01:11.2,71156
1058,853,38,16,01:11.2,71172
1058,853,39,16,01:11.0,70951
1058,853,40,16,01:11.1,71075
1058,853,41,17,01:13.2,73241
1058,853,42,17,01:11.8,71812
1058,853,43,17,01:11.5,71458
1058,853,44,17,01:11.3,71283
1058,853,45,17,01:11.4,71370
1058,853,46,17,01:12.2,72175
1058,853,47,17,01:11.8,71760
1058,853,48,17,01:12.3,72311
1058,853,49,17,01:11.9,71892
1058,853,50,17,01:13.5,73478
1058,853,51,17,01:12.4,72360
1058,853,52,17,01:11.9,71949
1058,853,53,17,01:13.8,73812
1058,853,54,17,01:16.2,76211
1058,853,55,17,01:15.5,75471
1058,853,56,17,01:13.0,72978
1058,853,57,17,01:12.1,72101
1058,853,58,17,01:12.1,72055
1058,853,59,17,01:12.2,72238
1058,853,60,17,01:12.7,72698
1058,853,61,17,01:12.0,72006
1058,853,62,17,01:11.9,71943
1058,853,63,18,01:13.3,73299
1058,853,64,18,01:12.1,72136
1058,853,65,18,01:12.8,72794
1058,853,66,18,01:13.1,73097
1058,853,67,18,01:11.6,71621
1058,853,68,18,01:11.9,71876
1058,854,1,17,01:21.6,81602
1058,854,2,16,01:14.3,74258
1058,854,3,17,01:14.1,74098
1058,854,4,17,01:12.3,72273
1058,854,5,17,01:12.2,72183
1058,854,6,17,01:12.3,72279
1058,854,7,17,01:12.3,72253
1058,854,8,17,01:12.5,72493
1058,854,9,17,01:12.5,72490
1058,854,10,17,01:12.6,72627
1058,854,11,17,01:12.6,72566
1058,854,12,17,01:12.5,72518
1058,854,13,18,01:13.2,73210
1058,854,14,18,01:12.5,72524
1058,854,15,18,01:12.4,72412
1058,854,16,18,01:12.4,72431
1058,854,17,18,01:12.5,72513
1058,854,18,18,01:12.3,72272
1058,854,19,18,01:13.2,73229
1058,854,20,18,01:12.4,72366
1058,854,21,17,01:12.7,72694
1058,854,22,17,01:11.5,71455
1058,854,23,17,01:13.7,73658
1058,854,24,16,01:11.9,71861
1058,854,25,16,01:14.2,74178
1058,854,26,16,01:12.8,72830
1058,854,27,16,01:11.8,71819
1058,854,28,16,01:11.7,71673
1058,854,29,16,01:11.8,71831
1058,854,30,16,01:12.8,72755
1058,854,31,16,01:11.8,71826
1058,854,32,16,01:12.7,72703
1058,854,33,16,01:14.9,74883
1058,854,34,17,01:29.6,89635
1058,854,35,17,01:10.4,70371
1058,854,36,17,01:10.4,70394
1058,854,37,17,01:10.6,70553
1058,854,38,17,01:11.0,70997
1058,854,39,17,01:10.7,70670
1058,854,40,17,01:10.8,70759
1058,854,41,16,01:10.9,70928
1058,854,42,16,01:10.8,70804
1058,854,43,16,01:10.8,70845
1058,854,44,16,01:10.8,70807
1058,854,45,16,01:11.0,71040
1058,854,46,16,01:11.2,71217
1058,854,47,16,01:11.1,71135
1058,854,48,16,01:13.2,73216
1058,854,49,16,01:12.6,72573
1058,854,50,16,01:11.1,71058
1058,854,51,16,01:12.9,72923
1058,854,52,16,01:12.7,72727
1058,854,53,16,01:10.7,70691
1058,854,54,16,01:10.2,70169
1058,854,55,16,01:10.1,70145
1058,854,56,16,01:10.2,70175
1058,854,57,16,01:10.0,70005
1058,854,58,16,01:10.2,70211
1058,854,59,16,01:10.3,70256
1058,854,60,16,01:10.5,70485
1058,854,61,16,01:12.1,72079
1058,854,62,16,01:10.1,70078
1058,854,63,16,01:10.5,70541
1058,854,64,16,01:10.5,70549
1058,854,65,16,01:10.6,70629
1058,854,66,16,01:10.2,70175
1058,854,67,16,01:10.2,70184
1058,854,68,16,01:12.9,72874
1058,854,69,16,01:13.2,73200
1058,841,1,18,01:23.2,83170
1058,841,2,17,01:13.0,73034
1058,841,3,16,01:13.0,73004
1058,841,4,15,01:11.3,71342
1058,841,5,15,01:12.0,71994
1058,841,6,15,01:11.7,71709
1058,841,7,15,01:11.6,71600
1058,841,8,15,01:12.1,72059
1058,841,9,15,01:12.3,72268
1058,841,10,15,01:11.8,71804
1058,841,11,15,01:11.4,71377
1058,841,12,15,01:11.5,71495
1058,841,13,15,01:11.7,71689
1058,841,14,15,01:11.9,71900
1058,841,15,15,01:11.7,71700
1058,841,16,15,01:11.6,71577
1058,841,17,15,01:11.4,71371
1058,841,18,15,01:12.1,72070
1058,841,19,15,01:11.7,71711
1058,841,20,15,01:11.7,71669
1058,841,21,15,01:11.6,71644
1058,841,22,16,01:12.5,72527
1058,841,23,16,01:15.1,75053
1058,841,24,17,01:27.9,87861
1058,841,25,17,01:11.2,71172
1058,841,26,15,01:10.5,70451
1058,841,27,15,01:10.4,70374
1058,841,28,15,01:10.5,70522
1058,841,29,15,01:10.3,70295
1058,841,30,15,01:10.2,70196
1058,841,31,15,01:10.3,70306
1058,841,32,15,01:10.2,70219
1058,841,33,15,01:10.1,70133
1058,841,34,15,01:10.1,70080
1058,841,35,15,01:10.2,70250
1058,841,36,15,01:11.5,71549
1058,841,37,13,01:10.0,70040
1058,841,38,12,01:11.6,71627
1058,841,39,12,01:09.7,69723
1058,841,40,12,01:09.9,69908
1058,841,41,12,01:09.9,69866
1058,841,42,11,01:09.8,69827
1058,841,43,11,01:09.9,69922
1058,841,44,11,01:10.0,69976
1058,841,45,12,01:11.3,71260
1058,841,46,12,01:10.0,70030
1058,841,47,12,01:10.2,70171
1058,841,48,12,01:10.1,70052
1058,841,49,12,01:10.0,70044
1058,841,50,12,01:10.3,70286
1058,841,51,12,01:10.1,70069
1058,841,52,12,01:09.9,69877
1058,841,53,12,01:10.0,70037
1058,841,54,12,01:10.3,70322
1058,841,55,12,01:10.7,70718
1058,841,56,12,01:10.2,70203
1058,841,57,13,01:11.2,71176
