841,20,1,1,01:38.1,98109
145,2,41,10,01:25.2,85187
145,2,42,10,01:24.0,83978
145,2,43,10,01:24.2,84152
145,2,44,9,01:25.0,84952
145,2,45,8,01:24.9,84888
145,2,46,7,01:24.9,84921
145,2,47,7,01:24.0,84027
145,2,48,7,01:24.1,84120
145,2,49,6,01:24.1,84127
145,2,50,6,01:24.0,83998
145,2,51,6,01:25.2,85196
145,2,52,6,01:24.3,84347
145,2,53,6,01:24.5,84465
145,2,54,6,01:24.9,84897
145,2,55,6,01:24.2,84176
145,2,56,6,01:24.6,84601
145,2,57,6,01:24.6,84631
145,2,58,6,01:24.3,84297
145,2,59,6,01:25.5,85517
145,2,60,7,01:25.6,85623
145,2,61,7,01:24.5,84537
145,2,62,7,01:24.4,84360
145,2,63,7,01:23.8,83807
145,2,64,7,01:23.9,83902
145,2,65,6,01:24.7,84680
145,8,1,10,01:34.1,94076
145,8,2,10,01:26.0,86029
145,8,3,11,01:25.8,85775
145,8,4,11,01:25.6,85590
145,8,5,11,01:25.6,85604
145,8,6,11,01:24.9,84925
145,8,7,11,01:24.6,84588
145,8,8,11,01:24.4,84419
145,8,9,11,01:24.1,84068
145,8,10,11,01:24.1,84148
145,8,11,11,01:24.1,84110
145,8,12,11,01:23.8,83840
145,8,13,11,01:23.6,83630
145,8,14,11,01:24.0,84017
145,8,15,11,01:24.0,84045
145,8,16,11,01:23.5,83536
145,8,17,11,01:23.9,83855
145,8,18,11,01:23.8,83793
145,8,19,11,01:23.6,83625
145,8,20,11,01:23.6,83644
145,8,21,10,01:23.4,83378
145,8,22,8,01:23.2,83234
145,8,23,8,01:27.9,87894
145,8,24,12,01:45.6,105637
145,8,25,10,01:23.4,83394
145,8,26,10,01:24.2,84183
145,8,27,10,01:23.9,83905
145,8,28,10,01:23.8,83784
145,8,29,9,01:24.1,84082
145,8,30,9,01:23.8,83795
145,8,31,9,01:24.0,83980
145,8,32,9,01:24.1,84062
145,8,33,9,01:23.7,83732
145,8,34,9,01:23.6,83583
145,8,35,9,01:25.3,85270
145,8,36,9,01:23.9,83897
145,8,37,9,01:23.4,83376
145,8,38,10,01:27.8,87827
145,8,39,11,01:47.6,107583
145,8,40,11,01:23.0,83049
145,8,41,11,01:23.4,83431
145,8,42,11,01:24.4,84396
145,8,43,11,01:26.2,86236
145,8,44,11,01:25.9,85859
145,8,45,11,01:24.8,84776
145,8,46,11,01:24.1,84061
145,8,47,11,01:25.2,85179
145,8,48,11,01:24.4,84397
145,8,49,9,01:24.1,84150
145,8,50,9,01:24.1,84079
145,8,51,9,01:24.3,84263
145,8,52,9,01:24.0,84025
145,8,53,9,01:25.0,85003
145,8,54,9,01:24.4,84396
145,8,55,9,01:24.2,84180
145,8,56,9,01:24.2,84209
145,8,57,9,01:25.1,85136
145,8,58,9,01:24.1,84119
145,8,59,9,01:24.2,84172
145,8,60,9,01:24.3,84320
145,8,61,9,01:24.9,84881
145,8,62,9,01:24.8,84774
145,8,63,9,01:24.8,84822
145,8,64,9,01:25.0,84961
145,8,65,8,01:26.3,86325
145,56,1,9,01:33.8,93784
145,56,2,9,01:25.9,85901
145,56,3,9,01:25.3,85341
145,56,4,9,01:25.4,85384
145,56,5,9,01:25.4,85350
145,56,6,9,01:24.5,84531
145,56,7,9,01:24.2,84231
145,56,8,9,01:24.5,84453
145,56,9,9,01:23.9,83932
145,56,10,9,01:24.0,83980
145,56,11,9,01:23.7,83721
145,56,12,9,01:23.8,83778
145,56,13,9,01:23.8,83763
145,56,14,9,01:23.7,83653
145,56,15,9,01:23.8,83821
145,56,16,9,01:23.4,83409
145,56,17,9,01:23.4,83447
145,56,18,9,01:23.5,83527
145,56,19,9,01:23.3,83338
145,56,20,9,01:23.9,83880
145,56,21,8,01:24.0,83963
145,56,22,6,01:24.1,84095
145,56,23,6,01:22.6,82568
145,56,24,5,01:27.1,87061
145,56,25,9,01:49.4,109387
145,56,26,9,01:24.1,84150
145,56,27,9,01:24.0,83984
145,56,28,9,01:23.7,83722
145,56,29,8,01:23.9,83933
145,56,30,8,01:23.8,83847
145,56,31,8,01:24.1,84121
145,56,32,8,01:23.9,83943
145,56,33,8,01:23.8,83776
145,56,34,8,01:23.8,83791
145,56,35,8,01:25.3,85263
145,56,36,8,01:23.5,83490
145,56,37,8,01:23.2,83248
145,56,38,8,01:23.4,83443
145,56,39,8,01:23.4,83363
145,56,40,7,01:23.1,83077
145,56,41,6,01:23.1,83083
145,56,42,4,01:23.2,83213
145,56,43,4,01:22.9,82901
145,56,44,4,01:22.9,82881
145,56,45,4,01:26.7,86734
145,56,46,8,01:48.6,108627
145,56,47,8,01:24.1,84148
145,56,48,8,01:25.2,85176
145,37,1,17,01:38.9,98854
145,37,2,17,01:26.7,86738
145,37,3,16,01:25.9,85932
145,37,4,16,01:26.6,86611
