841,20,1,1,01:38.1,98109
963,836,11,17,01:44.1,104058
963,836,12,17,01:43.1,103085
963,836,13,16,01:43.0,102988
963,836,14,16,01:43.2,103222
963,836,15,16,01:42.9,102859
963,836,16,16,01:43.1,103113
963,836,17,16,01:42.8,102807
963,836,18,16,01:43.3,103267
963,836,19,16,01:43.0,103030
963,836,20,16,01:43.1,103127
963,836,21,16,01:42.9,102938
963,836,22,16,01:43.3,103314
963,836,23,16,01:43.2,103150
963,836,24,16,01:43.3,103306
963,836,25,16,01:43.1,103070
963,836,26,16,01:43.1,103138
963,836,27,16,01:43.0,102958
963,836,28,16,01:43.1,103094
963,836,29,16,01:43.1,103136
963,836,30,16,01:46.9,106865
963,836,31,18,02:04.5,124532
963,836,32,16,01:41.8,101815
963,836,33,16,01:42.0,102048
963,836,34,17,01:42.8,102771
963,836,35,17,01:42.0,102000
963,836,36,17,01:41.8,101790
963,836,37,17,01:41.7,101703
963,836,38,17,01:41.9,101901
963,836,39,17,01:50.8,110806
963,836,40,17,02:19.9,139870
963,836,41,16,02:22.8,142771
963,836,42,17,02:02.2,122157
963,836,43,17,01:40.3,100340
963,836,44,17,01:40.3,100321
963,836,45,17,01:40.5,100461
963,836,46,16,01:42.7,102708
963,836,47,15,01:40.2,100183
963,836,48,15,01:40.2,100218
963,836,49,15,01:40.5,100489
963,836,50,15,01:39.9,99937
963,836,51,15,01:42.7,102742
963,836,52,15,01:41.8,101796
963,836,53,15,01:39.8,99828
963,836,54,15,01:42.2,102184
963,836,55,15,01:39.7,99653
963,831,1,16,02:24.1,144059
963,831,2,16,02:06.6,126643
963,831,3,17,01:44.7,104676
963,831,4,17,01:44.0,103969
963,831,5,17,01:43.7,103694
963,831,6,17,01:43.9,103874
963,831,7,17,01:43.3,103319
963,831,8,16,01:43.6,103649
963,831,9,16,02:20.1,140138
963,831,10,11,02:02.4,122439
963,831,11,14,01:44.5,104487
963,831,12,15,01:44.6,104559
963,831,13,14,01:42.9,102923
963,831,14,14,01:43.3,103258
963,831,15,14,01:43.7,103684
963,831,16,14,01:43.7,103728
963,831,17,14,01:43.5,103450
963,831,18,14,01:43.3,103326
963,831,19,14,01:43.2,103191
963,831,20,14,01:43.1,103085
963,831,21,13,01:42.5,102471
963,831,22,12,01:42.8,102793
963,831,23,14,01:44.1,104142
963,831,24,14,01:43.5,103473
963,831,25,14,01:42.6,102648
963,831,26,14,01:42.6,102647
963,831,27,14,01:42.9,102858
963,831,28,14,01:43.9,103852
963,831,29,14,01:42.9,102914
963,831,30,14,01:42.5,102504
963,831,31,14,01:42.5,102477
963,831,32,13,01:45.8,105787
963,831,33,14,02:00.7,120681
963,831,34,14,01:41.3,101272
963,831,35,14,01:41.6,101550
963,831,36,14,01:43.4,103427
963,831,37,14,01:41.0,100974
963,831,38,14,01:41.7,101717
963,831,39,14,01:41.6,101636
963,831,40,14,02:21.8,141811
963,831,41,13,02:19.1,139111
963,831,42,13,01:49.7,109696
963,831,43,13,01:40.5,100490
963,831,44,13,01:41.3,101299
963,831,45,13,01:42.1,102053
963,831,46,15,01:51.4,111422
