841,20,1,1,01:38.1,98109
93,32,33,16,01:28.8,88800
93,32,34,16,01:25.6,85622
93,32,35,16,01:25.1,85130
93,32,36,16,01:25.7,85650
93,32,37,16,01:25.3,85307
93,32,38,16,01:25.2,85218
93,32,39,16,01:24.9,84939
93,32,40,16,01:25.2,85165
93,32,41,16,01:25.2,85170
93,32,42,16,01:25.2,85211
93,32,43,16,01:45.1,105070
93,32,44,16,01:24.2,84223
93,32,45,16,01:24.9,84878
93,32,46,16,01:27.1,87073
93,32,47,16,01:26.0,85980
93,32,48,16,01:25.5,85459
93,32,49,15,01:27.7,87729
93,32,50,15,01:26.8,86778
93,32,51,15,01:25.9,85912
93,32,52,15,01:26.3,86330
93,32,53,15,01:26.1,86077
93,32,54,15,01:27.4,87430
93,32,55,15,01:26.5,86473
93,32,56,15,01:28.3,88289
93,32,57,14,01:25.6,85618
93,32,58,14,01:28.0,87955
93,32,59,14,01:26.5,86547
93,32,60,14,01:26.6,86613
93,43,1,10,01:31.7,91698
93,43,2,10,01:24.7,84706
93,43,3,10,01:24.0,84021
93,43,4,10,01:24.0,84048
93,43,5,10,01:23.6,83624
93,43,6,10,01:23.6,83602
93,43,7,10,01:24.1,84120
93,43,8,16,01:46.2,106176
93,43,9,16,01:23.4,83360
93,43,10,14,01:24.2,84203
93,43,11,14,01:24.0,84043
93,43,12,14,01:24.6,84632
93,43,13,14,01:24.7,84731
93,43,14,14,01:24.6,84554
93,43,15,13,01:24.0,83962
93,43,16,13,01:24.5,84472
93,43,17,13,01:24.2,84208
93,43,18,13,01:24.4,84441
93,43,19,13,01:24.8,84808
93,43,20,13,01:24.4,84439
93,43,21,12,01:24.3,84261
93,43,22,11,01:26.7,86690
93,43,23,11,01:25.4,85414
93,43,24,14,01:42.3,102298
93,43,25,13,01:23.1,83108
93,43,26,13,01:23.8,83771
93,43,27,12,01:24.5,84479
93,43,28,12,01:25.3,85254
93,43,29,12,01:24.7,84674
93,43,30,12,01:26.1,86100
93,43,31,12,01:24.0,84034
93,43,32,12,01:25.0,84967
93,44,1,11,01:32.9,92917
93,44,2,12,01:25.9,85901
93,44,3,12,01:24.7,84736
93,44,4,12,01:24.0,84030
93,44,5,12,01:24.3,84294
93,44,6,12,01:24.1,84075
93,44,7,12,01:23.9,83942
93,44,8,10,01:23.6,83593
93,44,9,8,01:24.6,84613
93,44,10,15,01:42.3,102254
93,44,11,15,01:23.7,83735
93,44,12,15,01:24.9,84893
93,44,13,15,01:25.4,85396
93,44,14,15,01:24.9,84875
93,44,15,14,01:24.5,84458
93,44,16,14,01:24.9,84914
93,44,17,14,01:24.8,84844
93,44,18,14,01:24.5,84528
93,44,19,14,01:24.6,84616
93,44,20,14,01:24.0,84023
93,44,21,13,01:23.9,83900
93,44,22,12,01:25.3,85346
93,44,23,12,01:25.0,85043
93,44,24,11,01:24.0,83968
93,44,25,9,01:23.0,83005
93,44,26,9,01:23.5,83500
93,44,27,13,01:42.7,102735
93,44,28,13,01:25.3,85269
93,44,29,13,01:25.0,84988
93,44,30,13,01:25.9,85943
93,44,31,13,01:24.5,84492
93,44,32,13,01:24.5,84510
93,44,33,12,01:24.2,84216
93,44,34,12,01:24.8,84758
93,44,35,12,01:24.6,84595
93,44,36,12,01:24.6,84605
93,44,37,12,01:23.9,83939
93,44,38,12,01:25.4,85360
93,44,39,11,01:23.6,83559
93,44,40,11,01:23.7,83660
93,44,41,11,01:23.0,83037
93,44,42,11,01:25.3,85312
93,44,43,12,01:43.2,103248
93,44,44,12,01:22.9,82882
93,44,45,12,01:24.3,84290
93,44,46,12,01:26.5,86498
93,44,47,12,01:25.7,85743
93,44,48,12,01:25.2,85176
93,44,49,12,01:25.1,85079
93,44,50,12,01:25.8,85829
93,44,51,12,01:26.5,86485
93,44,52,12,01:26.2,86184
93,44,53,12,01:24.5,84533
93,44,54,12,01:24.0,83973
93,44,55,12,01:26.1,86148
93,44,56,12,01:23.6,83571
93,44,57,11,01:23.6,83586
93,44,58,11,01:23.4,83380
93,44,59,11,01:22.9,82861
93,44,60,11,01:23.2,83163
93,44,61,11,01:23.5,83484
93,2,1,17,01:36.4,96379
93,2,2,17,01:26.5,86473
93,2,3,17,01:26.0,85973
93,2,4,17,01:25.5,85512
93,2,5,17,01:25.5,85517
93,2,6,17,01:25.8,85834
93,2,7,16,01:25.9,85867
93,2,8,14,01:25.3,85271
93,2,9,13,01:24.3,84276
93,2,10,11,01:24.0,84049
93,2,11,11,01:23.6,83559
93,2,12,11,01:23.6,83582
93,2,13,11,01:23.8,83821
93,2,14,11,01:23.8,83796
93,2,15,15,01:45.0,105009
93,2,16,15,01:25.5,85498
93,2,17,15,01:33.4,93401
93,2,18,15,01:24.8,84834
93,2,19,15,01:25.5,85482
93,2,20,15,01:26.2,86218
93,2,21,15,01:25.0,85046
93,2,22,15,01:24.9,84940
93,2,23,15,01:24.4,84449
93,2,24,15,01:24.3,84293
93,2,25,15,01:25.8,85759
93,2,26,15,01:23.9,83946
93,2,27,15,01:24.5,84513
93,2,28,15,01:24.1,84070
93,2,29,15,01:24.8,84760
93,2,30,15,01:25.8,85757
93,2,31,15,01:24.1,84085
93,2,32,15,01:24.6,84639
93,2,33,15,01:45.1,105069
93,2,34,15,01:24.2,84249
93,2,35,15,01:24.5,84492
93,2,36,15,01:25.1,85063
93,2,37,15,01:26.6,86631
93,2,38,15,01:28.6,88621
93,2,39,15,01:25.0,85028
93,2,40,15,01:24.4,84357
93,2,41,15,01:24.4,84394
93,2,42,15,01:23.7,83671
93,2,43,15,01:23.4,83445
93,2,44,15,01:23.4,83381
93,2,45,15,01:23.5,83544
