841,20,1,1,01:38.1,98109
8,13,10,9,01:22.2,82207
8,13,11,9,01:22.3,82285
8,13,12,9,01:22.3,82332
8,13,13,9,01:22.5,82504
8,13,14,9,01:22.8,82796
8,13,15,9,01:22.4,82425
8,13,16,8,01:22.1,82080
8,13,17,7,01:21.9,81876
8,13,18,6,01:21.9,81905
8,13,19,4,01:21.7,81674
8,13,20,3,01:21.7,81683
8,13,21,2,01:21.7,81745
8,13,22,2,01:21.5,81509
8,13,23,2,01:25.9,85932
8,13,24,5,01:44.6,104642
8,13,25,5,01:22.7,82654
8,13,26,5,01:22.6,82562
8,13,27,5,01:22.5,82452
8,13,28,5,01:22.4,82434
8,13,29,5,01:22.4,82388
8,13,30,5,01:22.3,82328
8,13,31,5,01:22.3,82339
8,13,32,5,01:22.5,82506
8,13,33,5,01:22.5,82487
8,13,34,5,01:22.7,82711
8,13,35,5,01:22.9,82895
8,13,36,5,01:23.2,83188
8,13,37,5,01:22.6,82578
8,13,38,5,01:22.6,82601
8,13,39,5,01:22.5,82454
8,13,40,5,01:22.6,82586
8,13,41,5,01:22.8,82790
8,13,42,5,01:23.0,83043
8,13,43,4,01:22.7,82729
8,13,44,4,01:22.0,82049
8,13,45,4,01:26.6,86575
8,13,46,7,01:43.6,103560
8,13,47,6,01:23.2,83185
8,13,48,5,01:23.4,83396
8,13,49,5,01:23.4,83351
8,13,50,4,01:22.6,82630
8,13,51,4,01:22.9,82914
8,13,52,4,01:23.0,82960
8,13,53,4,01:22.2,82193
8,13,54,4,01:22.3,82264
8,13,55,4,01:22.4,82365
8,13,56,4,01:22.4,82354
8,13,57,4,01:22.1,82137
8,13,58,4,01:22.1,82059
8,13,59,4,01:22.2,82192
8,13,60,4,01:22.4,82361
8,8,1,5,01:31.0,90979
8,8,2,5,01:23.6,83632
8,8,3,5,01:23.6,83595
8,8,4,5,01:23.0,82971
8,8,5,5,01:22.7,82677
8,8,6,5,01:22.7,82664
8,8,7,5,01:22.3,82324
8,8,8,5,01:22.3,82251
8,8,9,5,01:22.2,82157
8,8,10,5,01:22.2,82249
8,8,11,5,01:22.4,82431
8,8,12,5,01:22.3,82307
8,8,13,5,01:22.3,82279
8,8,14,5,01:21.7,81656
8,8,15,4,01:21.8,81758
8,8,16,6,01:25.7,85745
8,8,17,10,01:46.0,105969
8,8,18,10,01:23.2,83223
8,8,19,9,01:25.3,85327
8,8,20,8,01:23.7,83704
8,8,21,8,01:23.4,83440
8,8,22,7,01:23.2,83159
8,8,23,7,01:23.1,83065
8,8,24,7,01:23.2,83177
8,8,25,7,01:23.1,83053
8,8,26,7,01:22.9,82926
8,8,27,7,01:22.9,82853
8,8,28,7,01:22.8,82809
8,8,29,7,01:22.9,82855
8,8,30,7,01:22.7,82701
8,8,31,7,01:23.5,83497
8,8,32,7,01:22.8,82845
8,8,33,7,01:23.1,83065
8,8,34,7,01:23.0,83036
8,8,35,7,01:23.4,83421
8,8,36,7,01:23.4,83401
8,8,37,7,01:23.0,82952
8,8,38,7,01:22.6,82605
8,8,39,7,01:22.5,82463
8,8,40,7,01:22.5,82463
8,8,41,7,01:22.8,82771
8,8,42,8,01:27.5,87538
8,8,43,10,01:44.3,104302
